"","fog","NUM_CRIMES"
"3876",0,0.1484375
"3881",0,0.310546875
"3884",0,0.296875
"3892",0,0.111328125
"3897",0,0.05078125
"3905",0,0.01171875
"3907",0,0
"3944",0,0.37890625
"3953",0,0.05078125
"3956",0,0.29296875
"3977",0,0.060546875
"3978",0,0.3125
"3993",0,0.22265625
"43",0,0.133501259445844
"80",0,0.171284634760705
"91",1,0.294710327455919
"129",1,0.224181360201511
"133",0,0.375314861460957
"149",0,0.123425692695214
"166",0,0.498740554156171
"217",0,0.458438287153652
"218",0,0.0403022670025189
"219",0,0.198992443324937
"226",0,0.541561712846348
"230",0,0.355163727959698
"232",0,0.198992443324937
"240",0,0.503778337531486
"247",1,0.272040302267003
"267",0,0.357682619647355
"291",0,0.256926952141058
"294",0,0.123425692695214
"300",0,0.501259445843829
"307",1,0.110831234256927
"308",1,0.0780856423173804
"313",0,0.332493702770781
"328",0,0.357682619647355
"331",0,0
"337",0,0.357682619647355
"340",1,0.518891687657431
"377",0,0.125944584382872
"380",0,0.151133501259446
"381",0,0.329974811083123
"387",1,0.146095717884131
"394",0,0.234256926952141
"401",0,0.0881612090680101
"411",0,0.18639798488665
"417",0,0.0982367758186398
"432",1,0.612090680100756
"433",0,0.249370277078086
"441",0,0.390428211586902
"445",0,0.256926952141058
"449",0,0.413098236775819
"471",0,0.163727959697733
"484",0,0.244332493702771
"490",0,0.214105793450882
"515",0,0.261964735516373
"521",0,0.224181360201511
"522",0,0.370277078085642
"546",1,0.256926952141058
"548",0,0.254408060453401
"562",1,0.130982367758186
"584",0,0.292191435768262
"587",0,0.219143576826196
"597",0,0.035264483627204
"610",0,0.377833753148615
"634",0,0.168765743073048
"647",0,0.433249370277078
"719",0,0.204030226700252
"745",0,0.531486146095718
"758",0,0.448362720403023
"763",0,0.380352644836272
"784",0,0.289672544080605
"785",0,0.481108312342569
"786",1,0.0125944584382872
"791",0,0.118387909319899
"811",0,0.486146095717884
"826",0,0.644836272040302
"830",0,0.256926952141058
"836",0,0.677581863979849
"841",0,0.229219143576826
"851",0,0.430730478589421
"853",0,0.566750629722922
"859",0,0.400503778337531
"867",0,0.750629722921914
"872",0,0.685138539042821
"878",0,0.544080604534005
"886",0,0.596977329974811
"901",0,0.347607052896725
"902",0,0.188916876574307
"923",0,0.435768261964736
"929",0,0.390428211586902
"935",0,0.382871536523929
"951",0,0.481108312342569
"963",0,0.604534005037783
"969",0,0.231738035264484
"979",0,0.707808564231738
"980",1,0.287153652392947
"984",0,0.478589420654912
"1052",0,0.410579345088161
"1070",0,0.508816120906801
"1081",0,0.36272040302267
"1089",0,0.607052896725441
"1093",0,0.483627204030227
"1106",0,0.52896725440806
"1134",0,0.518891687657431
"1136",0,0.45088161209068
"1140",0,0.511335012594458
"1147",0,0.634760705289673
"1166",0,0.604534005037783
"1167",0,0.337531486146096
"1176",0,0.544080604534005
"1177",0,0.730478589420655
"1178",0,0.428211586901763
"1179",0,0.667506297229219
"1201",0,0.584382871536524
"1209",0,0.569269521410579
"1224",0,0.579345088161209
"1227",0,0.463476070528967
"1229",0,0.609571788413098
"1230",0,0.760705289672544
"1238",0,0.317380352644836
"1245",0,0.561712846347607
"1271",0,0.478589420654912
"1290",0,0.952141057934509
"1299",1,0.667506297229219
"1307",0,0.821158690176322
"1309",0,0.448362720403023
"1313",0,0.360201511335013
"1393",0,0.700251889168766
"1404",0,0.657430730478589
"1418",0,0.536523929471033
"1420",0,0.710327455919396
"1423",0,0.64735516372796
"1426",0,0.584382871536524
"1446",0,0.760705289672544
"1449",0,0.743073047858942
"1457",0,0.54911838790932
"1458",0,0.579345088161209
"1460",0,0.788413098236776
"1469",0,0.612090680100756
"1473",0,0.80352644836272
"1474",0,0.642317380352645
"1481",0,0.609571788413098
"1509",0,0.561712846347607
"1528",0,0.54911838790932
"1546",0,0.44080604534005
"1553",0,0.682619647355164
"1554",0,0.556675062972292
"1574",0,0.841309823677582
"1576",0,0.753148614609572
"1580",0,0.607052896725441
"1597",0,0.672544080604534
"1603",0,0.702770780856423
"1615",0,0.521410579345088
"1626",0,0.501259445843829
"1636",0,0.798488664987406
"1638",0,0.672544080604534
"1645",0,0.498740554156171
"1655",0,0.72544080604534
"1704",0,0.71536523929471
"1705",0,0.808564231738035
"1710",0,0.705289672544081
"1712",0,0.821158690176322
"1722",0,0.319899244332494
"1741",0,0.982367758186398
"1762",0,0.81360201511335
"1764",0,0.858942065491184
"1772",0,0.788413098236776
"1788",0,0.748110831234257
"1790",0,0.778337531486146
"1798",0,0.889168765743073
"1807",0,0.64735516372796
"1814",0,0.697732997481108
"1846",0,0.700251889168766
"1849",0,0.695214105793451
"1875",0,0.906801007556675
"1878",0,0.889168765743073
"1895",0,0.642317380352645
"1921",0,0.576826196473552
"1929",0,0.579345088161209
"1954",0,0.571788413098237
"1959",0,0.848866498740554
"1966",0,0.863979848866499
"1971",0,0.566750629722922
"1980",0,0.773299748110831
"1982",0,0.80352644836272
"1985",0,0.795969773299748
"1992",0,0.831234256926952
"2030",0,0.750629722921914
"2039",0,0.811083123425693
"2061",0,1
"2080",0,0.73551637279597
"2127",0,0.659949622166247
"2142",0,0.828715365239295
"2147",0,0.692695214105793
"2150",0,0.652392947103275
"2156",0,0.826196473551637
"2158",0,0.664987405541562
"2159",0,0.856423173803526
"2187",0,0.886649874055416
"2199",0,0.793450881612091
"2202",0,0.753148614609572
"2203",0,0.687657430730479
"2205",0,0.675062972292191
"2210",0,0.775818639798489
"2211",0,0.682619647355164
"2223",0,0.773299748110831
"2239",0,0.624685138539043
"2248",0,0.954659949622166
"2272",0,0.685138539042821
"2277",0,0.72544080604534
"2278",0,0.763224181360202
"2296",0,0.82367758186398
"2302",1,0.664987405541562
"2312",0,0.889168765743073
"2318",0,0.793450881612091
"2319",0,0.82367758186398
"2323",0,0.866498740554156
"2385",0,0.780856423173804
"2407",0,0.884130982367758
"2412",0,0.594458438287154
"2415",0,0.680100755667506
"2435",0,0.798488664987406
"2436",0,0.680100755667506
"2439",0,0.662468513853904
"2447",0,0.778337531486146
"2457",0,0.594458438287154
"2461",0,0.71536523929471
"2462",0,0.483627204030227
"2468",0,0.778337531486146
"2471",0,0.755667506297229
"2505",0,0.748110831234257
"2510",0,0.702770780856423
"2520",0,0.853904282115869
"2530",0,0.783375314861461
"2533",0,0.72544080604534
"2534",0,0.584382871536524
"2543",0,0.629722921914358
"2546",0,0.795969773299748
"2568",0,0.687657430730479
"2590",0,0.695214105793451
"2598",0,0.858942065491184
"2604",0,0.649874055415617
"2644",0,0.53904282115869
"2648",0,0.826196473551637
"2652",0,0.808564231738035
"2664",0,0.579345088161209
"2674",1,0.581863979848867
"2705",0,0.516372795969773
"2718",0,0.732997481108312
"2721",0,0.727959697732998
"2725",0,0.629722921914358
"2737",0,0.871536523929471
"2738",0,0.730478589420655
"2744",0,0.561712846347607
"2752",0,0.609571788413098
"2757",0,0.483627204030227
"2761",0,0.811083123425693
"2764",0,0.445843828715365
"2769",0,0.700251889168766
"2770",0,0.355163727959698
"2799",0,0.511335012594458
"2806",0,0.838790931989924
"2807",0,0.53904282115869
"2835",0,0.675062972292191
"2840",0,0.63727959697733
"2846",0,0.83375314861461
"2857",0,0.435768261964736
"2887",0,0.639798488664987
"2900",0,0.350125944584383
"2909",0,0.755667506297229
"2942",0,0.591939546599496
"2950",0,0.511335012594458
"2979",0,0.508816120906801
"2981",0,0.403022670025189
"2993",0,0.617128463476071
"3004",0,0.750629722921914
"3060",0,0.838790931989924
"3069",0,0.35264483627204
"3071",0,0.516372795969773
"3084",0,0.586901763224181
"3093",0,0.491183879093199
"3096",0,0.642317380352645
"3108",0,0.581863979848867
"3109",0,0.652392947103275
"3119",0,0.503778337531486
"3138",0,0.455919395465995
"3165",0,0.534005037783375
"3190",0,0.498740554156171
"3203",0,0.571788413098237
"3211",0,0.400503778337531
"3215",0,0.463476070528967
"3223",0,0.365239294710327
"3234",0,0.811083123425693
"3238",0,0.632241813602015
"3239",0,0.644836272040302
"3245",0,0.73551637279597
"3246",0,0.581863979848867
"3253",0,0.506297229219144
"3267",0,0.443324937027708
"3279",0,0.428211586901763
"3281",0,0.445843828715365
"3298",0,0.536523929471033
"3302",0,0.670025188916877
"3306",0,0.566750629722922
"3322",0,0.586901763224181
"3346",0,0.700251889168766
"3421",0,0.329974811083123
"3428",0,0.511335012594458
"3448",0,0.324937027707809
"3487",0,0.523929471032746
"3492",0,0.498740554156171
"3494",0,0.455919395465995
"3506",0,0.47103274559194
"3516",0,0.151133501259446
"3517",0,0.458438287153652
"3519",0,0.292191435768262
"3542",0,0.357682619647355
"3546",0,0.123425692695214
"3548",0,0.579345088161209
"3563",0,0.350125944584383
"3574",0,0.574307304785894
"3585",0,0.591939546599496
"3598",0,0.19647355163728
"3602",0,0.503778337531486
"3606",0,0.443324937027708
"3609",0,0.219143576826196
"3614",0,0.403022670025189
"3619",0,0.219143576826196
"3620",0,0.324937027707809
"3622",0,0.579345088161209
"3637",0,0.914357682619647
"3641",0,0.19647355163728
"3654",0,0.309823677581864
"3660",0,0.292191435768262
"3669",1,0.115869017632242
"3728",0,0.55919395465995
"3730",0,0.486146095717884
"3741",0,0.644836272040302
"3752",0,0.304785894206549
"3755",0,0.123425692695214
"3764",0,0.365239294710327
"3772",0,0.254408060453401
"3778",0,0.55919395465995
"3782",0,0.410579345088161
"3784",0,0.231738035264484
"3792",0,0.332493702770781
"3795",0,0.0554156171284635
"3801",0,0.261964735516373
"3808",0,0.453400503778338
"3813",1,0.455919395465995
"3826",0,0.201511335012594
"3829",0,0.261964735516373
"3832",0,0.423173803526448
"3833",0,0.216624685138539
"3846",0,0.0629722921914358
"3853",0,0.478589420654912
"3870",0,0.46095717884131
"3887",0,0.513853904282116
"3912",0,0.675062972292191
"3916",0,0.322418136020151
"3917",0,0.0982367758186398
"3934",0,0.267002518891688
"3963",0,0.430730478589421
"3967",0,0.289672544080605
"3975",1,0.289672544080605
"51",0,0.584507042253521
"57",0,0.483568075117371
"60",0,0.403755868544601
"63",0,0.34037558685446
"67",0,0.68075117370892
"84",0,0.403755868544601
"93",0,0.570422535211268
"112",0,0.485915492957746
"139",0,0.457746478873239
"143",0,0.593896713615023
"151",0,0.345070422535211
"155",0,0.697183098591549
"157",0,0.338028169014085
"170",0,0.359154929577465
"171",0,0.401408450704225
"175",0,0.255868544600939
"177",0,0.312206572769953
"179",0,0.0469483568075117
"202",0,0
"213",0,0.338028169014085
"237",0,0.244131455399061
"246",0,0.610328638497653
"254",0,0.474178403755869
"268",0,0.495305164319249
"269",0,0.0258215962441315
"281",0,0.55868544600939
"293",0,0.335680751173709
"317",0,0.204225352112676
"390",0,0.0985915492957746
"391",0,0.0845070422535211
"410",0,0.316901408450704
"421",0,0.413145539906103
"430",1,0.0211267605633803
"447",0,0.161971830985915
"448",0,0.295774647887324
"483",0,0.302816901408451
"487",0,0.173708920187793
"493",0,0.211267605633803
"494",0,0.161971830985915
"507",0,0.455399061032864
"516",0,0.161971830985915
"525",0,0.220657276995305
"528",0,0.115023474178404
"535",0,0.349765258215962
"544",0,0.241784037558685
"545",0,0.244131455399061
"553",0,0.262910798122066
"560",0,0.349765258215962
"568",1,0.0352112676056338
"585",0,0.0187793427230047
"605",0,0.293427230046948
"613",0,0.253521126760563
"614",1,0.140845070422535
"645",0,0.220657276995305
"690",0,0.523474178403756
"721",0,0.438967136150235
"724",0,0.730046948356808
"736",0,0.286384976525822
"744",0,0.363849765258216
"746",1,0.589201877934272
"748",0,0.60093896713615
"757",0,0.255868544600939
"766",0,0.36150234741784
"767",1,0.570422535211268
"769",0,0.424882629107981
"787",0,0.643192488262911
"793",0,0.502347417840376
"805",0,0.584507042253521
"815",0,0.692488262910798
"825",0,0.647887323943662
"837",0,0.312206572769953
"842",0,0.13849765258216
"843",0,0.359154929577465
"844",0,0.31924882629108
"865",0,0.455399061032864
"880",1,0.208920187793427
"881",0,0.518779342723005
"882",0,0.436619718309859
"883",0,0.52112676056338
"905",0,0.490610328638498
"906",0,0.446009389671362
"925",0,0.647887323943662
"944",0,0.507042253521127
"959",0,0.272300469483568
"976",0,0.443661971830986
"1029",0,0.661971830985915
"1032",0,0.619718309859155
"1046",0,0.406103286384977
"1065",0,0.434272300469484
"1086",0,0.507042253521127
"1096",1,0.413145539906103
"1121",0,0.605633802816901
"1122",0,0.509389671361502
"1129",0,0.469483568075117
"1131",0,0.617370892018779
"1135",0,0.683098591549296
"1141",0,0.234741784037559
"1142",0,0.535211267605634
"1162",0,0.39906103286385
"1175",0,0.34037558685446
"1180",0,0.485915492957746
"1182",0,0.633802816901408
"1205",0,0.544600938967136
"1216",0,0.7018779342723
"1217",0,1
"1218",0,0.624413145539906
"1223",0,0.511737089201878
"1225",0,0.504694835680751
"1234",0,0.42018779342723
"1239",0,0.448356807511737
"1263",0,0.382629107981221
"1266",0,0.450704225352113
"1288",0,0.563380281690141
"1319",0,0.375586854460094
"1322",0,0.495305164319249
"1369",0,0.431924882629108
"1384",1,0.553990610328638
"1387",0,0.55868544600939
"1406",0,0.692488262910798
"1430",0,0.889671361502347
"1431",0,0.431924882629108
"1444",0,0.455399061032864
"1459",0,0.697183098591549
"1463",0,0.591549295774648
"1464",0,0.532863849765258
"1475",0,0.622065727699531
"1480",0,0.762910798122066
"1482",0,0.753521126760563
"1485",0,0.568075117370892
"1493",0,0.647887323943662
"1514",0,0.748826291079812
"1521",0,0.427230046948357
"1569",0,0.481220657276995
"1594",0,0.758215962441315
"1605",0,0.598591549295775
"1611",0,0.568075117370892
"1616",0,0.78169014084507
"1617",0,0.382629107981221
"1622",0,0.713615023474178
"1623",0,0.481220657276995
"1624",0,0.551643192488263
"1631",0,0.577464788732394
"1632",0,0.507042253521127
"1640",0,0.626760563380282
"1646",0,0.596244131455399
"1700",0,0.584507042253521
"1711",0,0.528169014084507
"1727",0,0.647887323943662
"1731",0,0.516431924882629
"1745",0,0.706572769953052
"1753",0,0.631455399061033
"1761",0,0.65962441314554
"1763",0,0.511737089201878
"1776",0,0.65962441314554
"1781",0,0.537558685446009
"1821",0,0.516431924882629
"1830",0,0.690140845070423
"1834",0,0.598591549295775
"1839",0,0.617370892018779
"1841",0,0.690140845070423
"1850",0,0.577464788732394
"1863",0,0.556338028169014
"1868",1,0.727699530516432
"1886",0,0.636150234741784
"1905",0,0.807511737089202
"1908",0,0.762910798122066
"1916",0,0.42018779342723
"1917",0,0.537558685446009
"1922",0,0.657276995305164
"1934",0,0.68075117370892
"1957",0,0.650234741784038
"1967",0,0.664319248826291
"1969",1,0.556338028169014
"1975",1,0.622065727699531
"2028",0,0.802816901408451
"2033",0,0.553990610328638
"2043",0,0.927230046948357
"2049",0,0.692488262910798
"2054",0,0.636150234741784
"2077",0,0.699530516431925
"2078",0,0.720657276995305
"2081",0,0.643192488262911
"2088",0,0.504694835680751
"2095",0,0.622065727699531
"2099",0,0.7018779342723
"2110",0,0.396713615023474
"2113",0,0.908450704225352
"2125",0,0.755868544600939
"2143",0,0.645539906103286
"2193",0,0.779342723004695
"2201",0,0.39906103286385
"2212",0,0.619718309859155
"2215",0,0.596244131455399
"2216",0,0.612676056338028
"2219",0,0.854460093896714
"2222",0,0.612676056338028
"2232",0,0.63849765258216
"2237",0,0.772300469483568
"2252",0,0.596244131455399
"2253",0,0.687793427230047
"2274",0,0.488262910798122
"2283",0,0.640845070422535
"2300",0,0.654929577464789
"2317",0,0.464788732394366
"2327",0,0.654929577464789
"2368",0,0.568075117370892
"2370",0,0.711267605633803
"2373",0,0.697183098591549
"2375",0,0.678403755868545
"2380",0,0.603286384976526
"2390",0,0.812206572769953
"2401",0,0.568075117370892
"2420",0,0.612676056338028
"2427",0,0.605633802816901
"2484",0,0.715962441314554
"2487",0,0.788732394366197
"2498",0,0.833333333333333
"2507",0,0.71830985915493
"2509",0,0.631455399061033
"2555",0,0.55868544600939
"2566",0,0.676056338028169
"2574",0,0.849765258215962
"2580",0,0.605633802816901
"2583",0,0.65962441314554
"2588",0,0.802816901408451
"2612",0,0.71830985915493
"2624",0,0.711267605633803
"2629",0,0.619718309859155
"2637",0,0.68075117370892
"2645",0,0.607981220657277
"2651",0,0.791079812206573
"2657",0,0.518779342723005
"2662",0,0.748826291079812
"2671",0,0.758215962441315
"2673",0,0.530516431924883
"2710",0,0.723004694835681
"2719",0,0.586854460093897
"2723",0,0.643192488262911
"2729",0,0.7018779342723
"2762",0,0.504694835680751
"2771",0,0.544600938967136
"2779",0,0.619718309859155
"2791",0,0.776995305164319
"2813",0,0.715962441314554
"2821",0,0.699530516431925
"2824",0,0.542253521126761
"2827",0,0.488262910798122
"2832",0,0.73943661971831
"2836",0,0.366197183098592
"2839",0,0.678403755868545
"2851",0,0.723004694835681
"2858",0,0.873239436619718
"2865",0,0.732394366197183
"2869",0,0.502347417840376
"2896",0,0.727699530516432
"2906",0,0.617370892018779
"2921",0,0.518779342723005
"2928",0,0.676056338028169
"2952",0,0.676056338028169
"2962",0,0.44131455399061
"2974",0,0.392018779342723
"2978",1,0.502347417840376
"2985",0,0.678403755868545
"2988",0,0.410798122065728
"3049",0,0.403755868544601
"3056",0,0.584507042253521
"3068",0,0.640845070422535
"3082",0,0.652582159624413
"3086",0,0.636150234741784
"3090",0,0.612676056338028
"3113",0,0.530516431924883
"3126",0,0.504694835680751
"3128",0,0.591549295774648
"3134",0,0.511737089201878
"3162",0,0.476525821596244
"3188",0,0.464788732394366
"3205",0,0.685446009389671
"3219",0,0.542253521126761
"3225",0,0.643192488262911
"3233",0,0.544600938967136
"3254",0,0.528169014084507
"3264",0,0.661971830985915
"3274",0,0.55868544600939
"3277",0,0.734741784037559
"3283",0,0.683098591549296
"3294",0,0.347417840375587
"3301",0,0.354460093896714
"3305",0,0.389671361502347
"3312",0,0.669014084507042
"3317",0,0.537558685446009
"3321",0,0.42018779342723
"3326",0,0.483568075117371
"3338",0,0.694835680751174
"3339",0,0.908450704225352
"3341",0,0.615023474178404
"3393",0,0.321596244131455
"3396",0,0.424882629107981
"3402",0,0.474178403755869
"3438",0,0.255868544600939
"3446",0,0.577464788732394
"3452",0,0.244131455399061
"3458",0,0.345070422535211
"3476",1,0.676056338028169
"3493",0,0.514084507042254
"3512",0,0.453051643192488
"3523",0,0.387323943661972
"3534",0,0.495305164319249
"3537",0,0.661971830985915
"3544",0,0.274647887323944
"3562",0,0.565727699530516
"3564",0,0.204225352112676
"3565",0,0.363849765258216
"3572",0,0.039906103286385
"3588",0,0.44131455399061
"3618",0,0.589201877934272
"3628",0,0.434272300469484
"3629",0,0.258215962441315
"3634",0,0.387323943661972
"3645",1,0.0586854460093897
"3652",0,0.424882629107981
"3655",0,0.572769953051643
"3659",0,0.413145539906103
"3668",0,0.453051643192488
"3673",0,0.446009389671362
"3721",0,0.584507042253521
"3726",0,0.431924882629108
"3754",1,0.436619718309859
"3758",1,0.234741784037559
"3768",1,0.47887323943662
"3777",0,0.253521126760563
"3804",0,0.448356807511737
"3819",0,0.462441314553991
"3820",1,0.5
"3822",0,0.561032863849765
"3827",0,0.427230046948357
"3839",0,0.539906103286385
"3864",0,0.347417840375587
"3873",0,0.321596244131455
"3874",0,0.485915492957746
"3875",0,0.382629107981221
"3885",0,0.683098591549296
"3950",0,0.690140845070423
"3966",0,0.284037558685446
"3969",0,0.345070422535211
"3979",1,0.589201877934272
"3981",0,0.446009389671362
"3985",0,0.291079812206573
"3988",0,0.528169014084507
"3989",0,0.514084507042254
"3991",0,0.352112676056338
"4010",0,0.44131455399061
"4014",0,0.0305164319248826
"4017",0,0.553990610328638
"4018",0,0.403755868544601
"42",0,0.291111111111111
"45",0,0.324444444444444
"61",0,0.486666666666667
"62",0,0.568888888888889
"73",1,0.36
"88",0,0.311111111111111
"98",0,0.368888888888889
"105",0,0.393333333333333
"121",0,0.271111111111111
"126",0,0.308888888888889
"136",0,0.52
"142",0,0.568888888888889
"145",0,0.573333333333333
"146",0,0.402222222222222
"161",0,0.195555555555556
"162",0,0.546666666666667
"163",0,0.415555555555556
"172",0,0.0555555555555556
"182",0,0.566666666666667
"192",0,0.364444444444444
"207",0,0.546666666666667
"209",0,0.473333333333333
"221",0,0.06
"239",0,0.306666666666667
"280",0,0.586666666666667
"285",0,0.288888888888889
"288",0,0.242222222222222
"289",0,0.108888888888889
"297",0,0.133333333333333
"319",0,0.337777777777778
"376",0,0.304444444444444
"393",0,0.34
"395",0,0.335555555555556
"396",0,0.382222222222222
"398",0,0.208888888888889
"423",0,0.144444444444444
"457",0,0.462222222222222
"458",0,0.315555555555556
"469",0,0.486666666666667
"482",0,0.811111111111111
"488",0,0.182222222222222
"498",0,0.404444444444444
"500",0,0.171111111111111
"523",0,0.0577777777777778
"531",0,0.126666666666667
"543",0,0.453333333333333
"559",1,0.431111111111111
"580",0,0.28
"590",0,0.56
"601",0,0.286666666666667
"617",0,0.468888888888889
"622",0,0.475555555555556
"623",0,0.242222222222222
"624",0,0.351111111111111
"627",0,0.428888888888889
"628",0,0.353333333333333
"638",0,0.302222222222222
"649",1,0.2
"651",0,0.637777777777778
"693",0,0.468888888888889
"694",0,0.435555555555556
"698",0,0.544444444444444
"715",0,0.573333333333333
"743",0,0.286666666666667
"752",0,0.557777777777778
"764",0,0.468888888888889
"770",0,0.548888888888889
"794",0,0.471111111111111
"800",0,0.424444444444444
"801",0,0.506666666666667
"807",0,0.311111111111111
"810",0,0.48
"812",0,0.5
"819",0,0.562222222222222
"829",0,0.44
"832",0,0.268888888888889
"835",0,0.437777777777778
"845",0,0.682222222222222
"848",0,0.673333333333333
"861",0,0.317777777777778
"894",0,0.508888888888889
"908",0,0.52
"911",0,0.502222222222222
"928",0,0.522222222222222
"939",0,0.555555555555556
"947",1,0.42
"957",0,0.506666666666667
"961",1,0.731111111111111
"965",0,0.591111111111111
"993",0,0.571111111111111
"1048",0,0.717777777777778
"1054",0,0.451111111111111
"1062",0,0.513333333333333
"1071",0,0.555555555555556
"1075",0,0.473333333333333
"1087",0,0.457777777777778
"1105",0,0.42
"1110",0,0.595555555555556
"1111",0,0.546666666666667
"1120",0,0.504444444444444
"1127",0,0.448888888888889
"1128",0,0.488888888888889
"1144",0,0.382222222222222
"1151",0,0.502222222222222
"1169",0,0.477777777777778
"1174",0,0.48
"1184",0,0.542222222222222
"1200",0,0.54
"1213",0,0.455555555555556
"1221",0,0.417777777777778
"1231",0,0.564444444444444
"1233",0,0.6
"1246",0,0.753333333333333
"1272",0,0.446666666666667
"1274",0,0.26
"1277",0,0.384444444444444
"1287",0,0.306666666666667
"1289",0,0.382222222222222
"1308",0,0.484444444444444
"1323",0,0.362222222222222
"1372",1,0.6
"1374",0,0.613333333333333
"1386",0,0.535555555555556
"1397",0,0.582222222222222
"1402",0,0.737777777777778
"1414",0,0.68
"1428",0,0.653333333333333
"1433",0,0.704444444444444
"1448",0,0.695555555555556
"1452",0,0.5
"1455",0,0.62
"1476",0,0.675555555555556
"1489",0,0.453333333333333
"1498",0,0.653333333333333
"1500",0,0.448888888888889
"1510",0,0.7
"1519",0,0.542222222222222
"1526",0,0.557777777777778
"1538",0,0.597777777777778
"1541",0,0.711111111111111
"1545",0,0.548888888888889
"1559",0,0.737777777777778
"1568",0,0.688888888888889
"1572",0,0.693333333333333
"1590",0,0.473333333333333
"1595",0,0.431111111111111
"1607",0,0.673333333333333
"1619",0,0.522222222222222
"1653",0,0.595555555555556
"1658",0,0.564444444444444
"1659",1,0.517777777777778
"1728",0,0.742222222222222
"1730",0,0.708888888888889
"1733",0,0.702222222222222
"1757",0,0.717777777777778
"1760",0,0.611111111111111
"1771",0,0.568888888888889
"1773",0,0.68
"1774",0,1
"1777",0,0.753333333333333
"1778",0,0.531111111111111
"1783",0,0.58
"1796",0,0.722222222222222
"1800",0,0.797777777777778
"1804",0,0.693333333333333
"1810",0,0.637777777777778
"1813",0,0.728888888888889
"1842",0,0.771111111111111
"1864",0,0.591111111111111
"1866",0,0.74
"1885",0,0.62
"1893",0,0.628888888888889
"1898",0,0.748888888888889
"1904",0,0.76
"1912",0,0.615555555555556
"1925",0,0.808888888888889
"1926",0,0.642222222222222
"1946",0,0.82
"1949",0,0.671111111111111
"1972",0,0.675555555555556
"1991",1,0.695555555555556
"2053",0,0.8
"2060",0,0.748888888888889
"2086",0,0.648888888888889
"2093",0,0.671111111111111
"2094",0,0.864444444444444
"2108",0,0.595555555555556
"2116",0,0.673333333333333
"2130",0,0.682222222222222
"2131",0,0.697777777777778
"2146",0,0.722222222222222
"2148",0,0.904444444444444
"2151",0,0.604444444444444
"2160",0,0.975555555555556
"2166",0,0.653333333333333
"2169",0,0.795555555555556
"2173",0,0.66
"2184",0,0.753333333333333
"2190",0,0.724444444444444
"2206",0,0.635555555555556
"2208",0,0.535555555555556
"2225",1,0.564444444444444
"2242",0,0.473333333333333
"2256",0,0.528888888888889
"2264",0,0.648888888888889
"2291",1,0.671111111111111
"2292",0,0.668888888888889
"2297",0,0.691111111111111
"2316",0,0.675555555555556
"2324",0,0.671111111111111
"2326",0,0.624444444444444
"2377",0,0.7
"2410",0,0.704444444444444
"2423",0,0.88
"2424",0,0.677777777777778
"2429",0,0.626666666666667
"2444",0,0.533333333333333
"2446",0,0.875555555555556
"2463",0,0.788888888888889
"2473",0,0.777777777777778
"2475",0,0.52
"2490",0,0.631111111111111
"2495",0,0.755555555555556
"2503",0,0.831111111111111
"2514",0,0.526666666666667
"2516",0,0.735555555555556
"2517",1,0.62
"2521",0,0.593333333333333
"2525",0,0.677777777777778
"2531",0,0.831111111111111
"2538",0,0.702222222222222
"2551",0,0.728888888888889
"2556",0,0.662222222222222
"2575",0,0.791111111111111
"2584",0,0.588888888888889
"2586",0,0.753333333333333
"2595",0,0.744444444444444
"2636",0,0.648888888888889
"2643",1,0.573333333333333
"2646",0,0.791111111111111
"2663",0,0.808888888888889
"2670",0,0.677777777777778
"2704",0,0.651111111111111
"2709",0,0.762222222222222
"2747",0,0.6
"2763",0,0.733333333333333
"2783",0,0.713333333333333
"2796",0,0.76
"2810",0,0.766666666666667
"2819",0,0.793333333333333
"2843",0,0.675555555555556
"2844",0,0.677777777777778
"2847",0,0.646666666666667
"2848",0,0.691111111111111
"2849",0,0.744444444444444
"2850",0,0.737777777777778
"2859",0,0.662222222222222
"2870",0,0.606666666666667
"2889",0,0.497777777777778
"2902",0,0.682222222222222
"2914",0,0.62
"2917",0,0.522222222222222
"2918",0,0.768888888888889
"2943",0,0.742222222222222
"2953",0,0.708888888888889
"2958",0,0.631111111111111
"2975",0,0.54
"2983",0,0.326666666666667
"2984",0,0.613333333333333
"2994",0,0.475555555555556
"2998",0,0.548888888888889
"3052",0,0.524444444444444
"3053",0,0.631111111111111
"3067",0,0.486666666666667
"3076",0,0.591111111111111
"3081",0,0.504444444444444
"3083",0,0.497777777777778
"3098",0,0.633333333333333
"3122",0,0.831111111111111
"3129",0,0.697777777777778
"3133",0,0.74
"3139",0,0.842222222222222
"3141",0,0.551111111111111
"3142",0,0.431111111111111
"3145",0,0.566666666666667
"3156",0,0.626666666666667
"3175",0,0.464444444444444
"3180",0,0.704444444444444
"3183",0,0.457777777777778
"3185",0,0.671111111111111
"3186",0,0.744444444444444
"3202",0,0.833333333333333
"3208",0,0.54
"3209",0,0.604444444444444
"3263",0,0.573333333333333
"3265",0,0.508888888888889
"3268",0,0.762222222222222
"3275",0,0.662222222222222
"3287",0,0.731111111111111
"3289",0,0.468888888888889
"3293",0,0.66
"3329",0,0.635555555555556
"3390",1,0.497777777777778
"3391",0,0.588888888888889
"3397",0,0.433333333333333
"3405",0,0.626666666666667
"3412",0,0.555555555555556
"3422",0,0.58
"3430",0,0.655555555555556
"3445",0,0.513333333333333
"3468",0,0.74
"3471",0,0.455555555555556
"3473",0,0.446666666666667
